cd_cvm,dt_fim_exerc,ativo_total,ativo_financeiro,ativo_operacional,ativo_circulante,passivo,passivo_financeiro,passivo_operacional,patrimonio_liquido,passivo_circulante,lucro_liquido,receita_vendas,protecao_fiscal,res_opera_liq,res_opera_liq_cont,resultado_financeiro,fco,fco_investimento,fco_financeiro,ativo_operacional_liq,passivo_financeiro_liq,resultado_fin_liq
18724,2018,10634336.0,247.0,10634089.0,564861.0,6744920000000000.0,7.458797e+16,-6.784305e+16,9.959844e+16,4579660000000000.0,1.41475e+16,0.0,-120921000000000.02,1.4382229e+16,1.2139689e+16,-355650000000000.0,976990000000000.0,-343590000000000.0,-539710000000000.0,6.784305001063409e+16,7.458796999999976e+16,-234729000000000.0
18775,2018,25518144.0,3538730.0,21979414.0,1785610.0,2.3726435e+17,1.5238661e+17,8.487774e+16,1.791709e+16,4.386393e+16,2.15397e+16,4.169606e+16,-5634197800000000.0,3.24766722e+16,6596032200000000.0,-1.657117e+16,7205810000000000.0,6947950000000000.0,-1.420681e+16,-8.487773997802059e+16,1.5238660999646128e+17,-1.09369722e+16
18821,2018,30815998.0,364010.0,30451988.0,4740722.0,2.2383264e+17,7.188164e+16,1.51951e+17,8.432734e+16,5.055624e+16,-1891410000000000.0,9.715859e+16,-3329949800000000.0,4572610200000000.0,1.28258402e+16,-9793970000000000.0,2962950000000000.0,3424000000000000.0,2531160000000000.0,-1.51950999969548e+17,7.188163999963599e+16,-6464020200000000.0
18953,2018,15911636.0,6331.0,15905305.0,1881721.0,1.1097029e+17,1497460000000000.0,1.0947283e+17,4.814607e+16,2.61178e+16,-2234350000000000.0,3.023909e+16,-2571780400000000.0,2757929600000000.0,1.36287996e+16,-7564060000000000.0,1.678043e+16,-6262990000000000.0,-1.153387e+16,-1.0947282998409469e+17,1497459999993669.0,-4992279600000000.0
18970,2018,7602605.0,0.0,7602605.0,1596022.0,6.079131e+16,5.163744e+16,9153870000000000.0,1.523474e+16,1.441075e+16,8882230000000000.0,1.923533e+16,-1071319600000000.1,1.09618504e+16,4959250400000000.0,-3150940000000000.0,1.3588695e+17,-1.0415909e+17,-3.234647e+16,-9153869992397396.0,5.163744e+16,-2079620400000000.0
19062,2018,1913120.0,104856.0,1808264.0,104641.0,2.184499e+16,4.127928e+16,-1.943429e+16,-2713790000000000.0,1926650000000000.0,2879630000000000.0,1278940000000000.0,-652453200000000.0,4146156800000000.0,-522143200000000.0,-1918980000000000.0,7798400000000000.0,-1.524194e+16,2694320000000000.0,1.9434290001808264e+16,4.1279279999895144e+16,-1266526800000000.0
19100,2018,1358333.0,507035.0,851298.0,364520.0,1.2749e+16,7.508509e+16,-6.233609e+16,834330000000000.0,3815690000000000.0,3821350000000000.0,1.360433e+16,-196693400000000.0,4203166600000000.0,-1852533400000000.0,-578510000000000.0,2.781354e+16,-2374710000000000.0,-2.378915e+16,6.23360900008513e+16,7.508508999949296e+16,-381816600000000.0
19305,2018,305683.0,0.0,305683.0,109853.0,1995940000000000.0,0.0,1995940000000000.0,1060890000000000.0,412550000000000.0,7883340000000000.0,15660000000000.0,-19907000000000.0,7921983000000000.0,-386977000000000.0,-58550000000000.0,1.7911195e+17,-3.675706e+16,-1.3221612e+17,-1995939999694317.0,0.0,-38643000000000.0
19330,2018,3921004.0,0.0,3921004.0,282321.0,2.952939e+16,9.296146e+16,-6.343207e+16,9680650000000000.0,1.767393e+16,-4342020000000000.0,1.195768e+16,-1182938200000000.0,-2045728200000000.0,-1704918200000000.0,-3479230000000000.0,1315330000000000.0,-5694240000000000.0,2861980000000000.0,6.343207000392101e+16,9.296146e+16,-2296291800000000.0
19348,2018,1552797000.0,17570.0,1552779430.0,37159000.0,4.33063e+18,8.065869e+16,4.24997131e+18,1.119734e+19,0.0,-115000000000000.0,1.31317e+18,-1.6894600000000002e+16,3.26804e+16,2.891854e+17,-4.969e+16,4.012758e+16,-1.915381e+16,-1.885826e+16,-4.2499713084472207e+18,8.065868999998243e+16,-3.27954e+16
19445,2018,11178403.0,0.0,11178403.0,1858188.0,4.95177e+16,9.723212e+16,-4.771442e+16,6.226633e+16,1.340959e+16,51400000000000.0,4.737285e+16,-647982200000000.0,1309247800000000.0,7044847800000000.0,-1905830000000000.0,-875130000000000.0,-254570000000000.0,901680000000000.0,4.77144200111784e+16,9.723212e+16,-1257847800000000.0
19453,2018,10020935.0,0.0,10020935.0,3088525.0,9.380616e+16,1.630987e+16,7.749629e+16,6403190000000000.0,2.008458e+16,1098980000000000.0,3.169267e+16,-1566529600000000.0,4139890400000000.0,7047310400000000.0,-4607440000000000.0,8530290000000000.0,-3446870000000000.0,-5092640000000000.0,-7.749628998997907e+16,1.630987e+16,-3040910400000000.0
19550,2018,15379549.0,395844.0,14983705.0,6455759.0,1.2805447e+17,2.051076e+16,1.0754371e+17,2.574102e+16,4.566881e+16,1.344148e+16,1.3397419e+17,-1983179200000000.2,1.72911808e+16,9333490800000000.0,-5832880000000000.0,107760000000000.0,16080000000000.0,-85540000000000.0,-1.0754370998501629e+17,2.0510759999604156e+16,-3849700800000000.0
19569,2018,10378266.0,0.0,10378266.0,3310835.0,1.4883617e+17,3.545391e+16,1.1338226e+17,-4.505351e+16,7.200556e+16,137050000000000.0,1.1411354e+17,-6400697200000000.0,1.25619328e+16,4627642800000000.0,-1.882558e+16,-1443810000000000.0,-3671280000000000.0,275060000000000.0,-1.1338225998962173e+17,3.545391e+16,-1.24248828e+16
19615,2018,3860756.0,0.0,3860756.0,2930313.0,3957140000000000.0,1989440000000000.0,1967700000000000.0,3.465042e+16,3669090000000000.0,0.0,2.333452e+16,540185200000000.06,-1048594800000000.0,4806705200000000.0,1588780000000000.0,-143080000000000.0,3686090000000000.0,-3540260000000000.0,-1967699996139244.0,1989440000000000.0,1048594800000000.0
19623,2018,7223593.0,153382.0,7070211.0,2293631.0,3.902176e+16,1.205297e+16,2.696879e+16,3.321417e+16,1.409245e+16,2.4615555e+17,3.933451e+16,-515630400000000.06,2.471564796e+17,2853989600000000.0,-1516560000000000.0,1.197327e+16,-2372560000000000.0,-9958820000000000.0,-2.6968789992929788e+16,1.2052969999846618e+16,-1000929600000000.0
19658,2018,36137.0,0.0,36137.0,3389.0,1047010000000000.0,324730000000000.0,722280000000000.0,-685640000000000.0,657240000000000.0,82660000000000.0,52160000000000.0,-102000000000.0,82858000000000.0,-74852000000000.0,-300000000000.0,-659630000000000.0,-36590000000000.0,839050000000000.0,-722279999963863.0,324730000000000.0,-198000000000.0
19739,2018,13992414.0,550653.0,13441761.0,3693810.0,1.0897912e+17,1070920000000000.0,1.079082e+17,3.094502e+16,3.33942e+16,457420000000000.0,7.895804e+16,-1254287200000000.0,2892212800000000.0,9026872800000000.0,-3689080000000000.0,-49730000000000.0,0.0,-4040000000000.0,-1.0790819998655824e+17,1070919999449347.0,-2434792800000000.0
19763,2018,22772071.0,8625.0,22763446.0,7017730.0,1.309749e+17,146090000000000.0,1.3082881e+17,9.674581e+16,4.567831e+16,27260000000000.0,1.383422e+17,-1245505000000000.0,2445005000000000.0,1.6565245e+16,-3663250000000000.0,798090000000000.0,244130000000000.0,-999400000000000.0,-1.3082880997723656e+17,146089999991375.0,-2417745000000000.0
19771,2018,15169456.0,10355.0,15159101.0,1331976.0,8.711375e+16,1.524034e+16,7.187341e+16,6.458081e+16,2.165113e+16,2559110000000000.0,3.855913e+16,-1749140200000000.2,5954499800000000.0,1503979799999999.8,-5144530000000000.0,-74190000000000.0,-51160000000000.0,-124880000000000.0,-7.18734099848409e+16,1.5240339999989644e+16,-3395389800000000.0
19836,2018,28789760.0,1805204.0,26984556.0,7589545.0,1.7866627e+17,1.0218137e+17,7.64849e+16,1.0923133e+17,3.994218e+16,289700000000000.0,1.0299099e+17,-1129456200000000.0,2482173800000000.0,2.12299838e+16,-3321930000000000.0,1537770000000000.0,-3122420000000000.0,2548830000000000.0,-7.648489997301544e+16,1.021813699981948e+17,-2192473800000000.0
19879,2018,17863703.0,0.0,17863703.0,5635370.0,1.4474211e+17,2098610000000000.0,1.426435e+17,3.389492e+16,5.278409e+16,1.190496e+16,1.1970547e+17,-2212624800000000.2,1.62000552e+16,5952915200000000.0,-6507720000000000.0,-1085510000000000.0,2933410000000000.0,-1513650000000000.0,-1.426434999821363e+17,2098610000000000.0,-4295095200000000.0
19909,2018,18131036.0,0.0,18131036.0,1305042.0,7.205179e+16,6.638413e+16,5667660000000000.0,1.0925857e+17,9485730000000000.0,1.051824e+16,1.196208e+16,-706679800000000.0,1.18900302e+16,1.24076902e+16,-2078470000000000.0,1396390000000000.0,373920000000000.0,-2185230000000000.0,-5667659981868964.0,6.638413e+16,-1371790200000000.0
19925,2018,10637147.0,270784.0,10366363.0,1697830.0,4.766781e+16,1.248804e+16,3.517977e+16,5.870366e+16,1.153078e+16,7234970000000000.0,4213170000000000.0,-1185746600000000.0,9536713400000000.0,2438793400000000.0,-3487490000000000.0,6256060000000000.0,5878650000000000.0,-1.131742e+16,-3.5179769989633636e+16,1.2488039999729216e+16,-2301743400000000.0
19992,2018,2391277.0,384460.0,2006817.0,1020134.0,1.103057e+16,3530890000000000.0,7499680000000000.0,1.28822e+16,7096120000000000.0,2930530000000000.0,2.320269e+16,-134306800000000.02,3191243200000000.0,867143200000000.0,-395020000000000.0,6812580000000000.0,-3453010000000000.0,1.031598e+16,-7499679997993183.0,3530889999615540.0,-260713200000000.0
20010,2018,25505996.0,0.0,25505996.0,9429564.0,1.8953125e+17,7.611425e+16,1.13417e+17,6.552871e+16,6.442384e+16,-1195820000000000.0,1.1252627e+17,-2660785600000000.0,3969234400000000.0,1.67756544e+16,-7825840000000000.0,2787430000000000.0,-3713950000000000.0,4490840000000000.0,-1.13416999974494e+17,7.611425e+16,-5165054400000000.0
20028,2018,2247239.0,413374.0,1833865.0,962385.0,1.158796e+16,5663280000000000.0,5924680000000000.0,1.088443e+16,4657660000000000.0,2659420000000000.0,1.734312e+16,-89127600000000.0,2832432400000000.0,1173792400000000.0,-262140000000000.0,5626190000000000.0,-537840000000000.0,-5824790000000000.0,-5924679998166135.0,5663279999586626.0,-173012400000000.0
20060,2018,581725.0,0.0,581725.0,227832.0,4485300000000000.0,1476640000000000.0,3008660000000000.0,1331950000000000.0,1279890000000000.0,-598620000000000.0,1265530000000000.0,-184660800000000.0,-240160800000000.0,-654650800000000.0,-543120000000000.0,333280000000000.0,-234140000000000.0,-183540000000000.0,-3008659999418275.0,1476640000000000.0,-358459200000000.0
20087,2018,43758768.0,0.0,43758768.0,27398394.0,2.8491774e+17,0.0,2.8491774e+17,1.5266994e+17,1.1734805e+17,-219910000000000.0,1.872162e+17,-2141823200000000.2,3937746800000000.0,-2278023200000000.0,-6299480000000000.0,17540000000000.0,-126230000000000.0,141370000000000.0,-2.849177399562412e+17,0.0,-4157656800000000.0
20125,2018,1647584.0,0.0,1647584.0,702255.0,6158960000000000.0,3.094728e+16,-2.478832e+16,1.031688e+16,5170850000000000.0,3.059621e+16,1.591841e+16,86628600000000.0,3.04280486e+16,2684608600000000.0,254790000000000.0,-499510000000000.0,-39700000000000.0,483690000000000.0,2.4788320001647584e+16,3.094728e+16,168161400000000.0
20184,2018,14582.0,267484.0,-252902.0,14582.0,610150000000000.0,1.195974e+16,-1.134959e+16,-464330000000000.0,610150000000000.0,177690000000000.0,0.0,14834200000000.002,148894200000000.0,-12735799999999.998,43630000000000.0,-905030000000000.0,8283360000000000.0,-4625210000000000.0,1.1349589999747098e+16,1.1959739999732516e+16,28795800000000.0
20257,2018,8616294.0,536392.0,8079902.0,1927671.0,4.044242e+16,6086600000000000.0,3.435582e+16,4.572052e+16,6468050000000000.0,-2832880000000000.0,1.635237e+16,-718035800000000.0,-1439045800000000.0,1.21068842e+16,-2111870000000000.0,61860000000000.0,447900000000000.0,-506440000000000.0,-3.4355819991920096e+16,6086599999463608.0,-1393834200000000.0
20320,2018,16952080.0,1756628.0,15195452.0,2537306.0,1.1971944e+17,7.314815e+16,4.657129e+16,4.980136e+16,2.292417e+16,8158800000000000.0,6.874237e+16,-1279916400000000.0,1.06433436e+16,8392373600000000.0,-3764460000000000.0,-71690000000000.0,-73640000000000.0,383120000000000.0,-4.657128998480454e+16,7.314814999824338e+16,-2484543600000000.0
20338,2018,7807466.0,881148.0,6926318.0,2449247.0,2.245623e+16,2.422768e+16,-1771450000000000.0,5.561843e+16,1.28083e+16,1.1377427e+17,6.025054e+16,157287400000000.0,1.134689474e+17,6929647400000000.0,462610000000000.0,1467220000000000.0,-159540000000000.0,-851960000000000.0,1771450006926318.0,2.4227679999118852e+16,305322600000000.0
20346,2018,2890224.0,59763.0,2830461.0,1953156.0,1.869013e+16,2.236678e+16,-3676650000000000.0,1.021211e+16,1.411729e+16,1.903751e+16,4.271127e+16,-289153000000000.0,1.9598807e+16,463957000000000.0,-850450000000000.0,1.056685e+16,-2919300000000000.0,-4711550000000000.0,3676650002830461.0,2.2366779999940236e+16,-561297000000000.0
20354,2018,2325009.0,0.0,2325009.0,657974.0,1.385004e+16,0.0,1.385004e+16,9400050000000000.0,7101340000000000.0,1194450000000000.0,1.119007e+16,-350516200000000.0,1874863800000000.0,1103033800000000.0,-1030930000000000.0,-224400000000000.0,-179330000000000.0,501010000000000.0,-1.3850039997674992e+16,0.0,-680413800000000.0
20362,2018,1789529.0,1413.0,1788116.0,1418740.0,1.279621e+16,332380000000000.0,1.246383e+16,5099080000000000.0,1.111886e+16,-585700000000000.0,1.951337e+16,-220255400000000.03,-158145400000000.03,422944600000000.0,-647810000000000.0,3804130000000000.0,-1.365477e+16,9900310000000000.0,-1.2463829998211884e+16,332379999998587.0,-427554600000000.0
20370,2018,231875.0,118296.0,113579.0,43673.0,2099370000000000.0,913380000000000.0,1185990000000000.0,219380000000000.0,638060000000000.0,1021600000000000.0,1091950000000000.0,-51785400000000.0,1122124600000000.0,-371605400000000.0,-152310000000000.0,1.744284e+16,-8935240000000000.0,-8273550000000000.0,-1185989999886421.0,913379999881704.0,-100524600000000.0
20435,2018,1936500.0,174463.0,1762037.0,712123.0,1.153992e+16,1.192705e+16,-387130000000000.0,7825080000000000.0,5289300000000000.0,1954390000000000.0,1759330000000000.0,-208596800000000.0,2359313200000000.0,-2427956800000000.0,-613520000000000.0,2235070000000000.0,-230280000000000.0,-5008990000000000.0,387130001762037.0,1.1927049999825536e+16,-404923200000000.0
20451,2018,1191637.0,0.0,1191637.0,477055.0,5653340000000000.0,1.5832966e+17,-1.5267632e+17,6263030000000000.0,2259210000000000.0,122490000000000.0,1826060000000000.0,47035600000000.0,31185600000000.0,-362694400000000.0,138340000000000.0,3498930000000000.0,-2513390000000000.0,162200000000000.0,1.5267632000119165e+17,1.5832966e+17,91304400000000.0
20478,2018,2475628.0,263102.0,2212526.0,1921804.0,6.475108e+16,1.94267e+16,4.532438e+16,-3.99948e+16,3.583261e+16,-3828950000000000.0,2134550000000000.0,-1582196800000000.0,-757626800000000.0,-5388826800000000.0,-4653520000000000.0,608520000000000.0,10130000000000.0,-559570000000000.0,-4.532437999778747e+16,1.9426699999736896e+16,-3071323200000000.0
20494,2018,5290203.0,5961862.0,-671659.0,839215.0,2.443869e+16,1889610000000000.0,2.254908e+16,2.846334e+16,2485850000000000.0,1232530000000000.0,7215260000000000.0,-405881800000000.0,2020418200000000.0,3391148200000000.0,-1193770000000000.0,767040000000000.0,345900000000000.0,363790000000000.0,-2.254908000067166e+16,1889609994038138.0,-787888200000000.0
20524,2018,4740971.0,0.0,4740971.0,3826031.0,2.933472e+16,4.124928e+16,-1.191456e+16,1.807499e+16,1.399971e+16,1034630000000000.0,1.474852e+16,159211800000000.0,725571800000000.0,-1715348200000000.0,468270000000000.0,211210000000000.0,-322800000000000.0,180530000000000.0,1.1914560004740972e+16,4.124928e+16,309058200000000.0
20532,2018,723865007.0,0.0,723865007.0,31716345.0,1.76569838e+18,5483590000000000.0,1.76021479e+18,5.47295169e+18,5.2885048e+17,0.0,7.0478393e+17,-1.05735002e+16,2.05250298e+16,1.485242098e+17,-3.109853e+16,-3010000000000.0,0.0,13560000000000.0,-1.760214789276135e+18,5483590000000000.0,-2.05250298e+16
20540,2018,12175856.0,1830.0,12174026.0,1330820.0,7.924685e+16,420580000000000.0,7.882627e+16,4.251171e+16,1.396121e+16,57730000000000.0,1.936318e+16,-1714025000000000.0,3384955000000000.0,4515285000000000.0,-5041250000000000.0,1632550000000000.0,-4547260000000000.0,1359720000000000.0,-7.882626998782597e+16,420579999998170.0,-3327225000000000.0
20567,2018,9273730.0,459470.0,8814260.0,1453338.0,2.619392e+16,4245780000000000.0,2.194814e+16,6.654338e+16,1.671893e+16,-1256130000000000.0,7586530000000000.0,25547600000000.0,-1305722400000000.0,-480532400000000.0,75140000000000.0,1657470000000000.0,-1397300000000000.0,395720000000000.0,-2.194813999118574e+16,4245779999540530.0,49592400000000.0
20575,2018,114145831.0,0.0,114145831.0,36899549.0,8.6199622e+17,1.607306e+16,8.4592316e+17,2.7946209e+17,2.1601716e+17,-8460150000000000.0,1.81680244e+18,-2.8159548000000004e+16,4.6202502e+16,5.6763812e+16,-8.28222e+16,745190000000000.0,-204860000000000.0,9990000000000.0,-8.459231598858542e+17,1.607306e+16,-5.4662652e+16
20605,2018,4815061.0,976798.0,3838263.0,657085.0,2.547813e+16,6.40327e+16,-3.855457e+16,2.267248e+16,6801680000000000.0,7507900000000000.0,4856940000000000.0,-399425200000000.0,8283254800000000.0,2729744800000000.0,-1174780000000000.0,4430570000000000.0,579640000000000.0,-1612430000000000.0,3.8554570003838264e+16,6.40326999990232e+16,-775354800000000.0
20613,2018,1388819.0,790070.0,598749.0,981108.0,1.301372e+16,0.0,1.301372e+16,874470000000000.0,8970150000000000.0,561790000000000.0,1.196896e+16,-235212000000000.03,1018378000000000.0,402668000000000.0,-691800000000000.0,3.666514e+16,-2816220000000000.0,-3.429212e+16,-1.3013719999401252e+16,-790070.0,-456588000000000.0
20630,2018,187281.0,1215377.0,-1028096.0,82272.0,197350000000000.0,3.299955e+16,-3.28022e+16,1675460000000000.0,74210000000000.0,1.071305e+16,52810000000000.0,-10672600000000.0,1.07337674e+16,-199192600000000.0,-31390000000000.0,194080000000000.0,-612540000000000.0,422250000000000.0,3.2802199998971904e+16,3.2999549998784624e+16,-20717400000000.0
20702,2018,647844.0,5156.0,642688.0,435641.0,6017320000000000.0,3342800000000000.0,2674520000000000.0,461120000000000.0,4212670000000000.0,314520000000000.0,850280000000000.0,-357088400000000.0,1007691600000000.0,-1292158400000000.0,-1050260000000000.0,2238960000000000.0,-4159710000000000.0,1.54545e+16,-2674519999357312.0,3342799999994844.0,-693171600000000.0
20710,2018,1143212.0,20.0,1143192.0,289695.0,1.497839e+16,8620410000000000.0,6357980000000000.0,-3546270000000000.0,2877230000000000.0,-25660000000000.0,9774330000000000.0,-447688200000000.06,843381800000000.0,929781800000000.0,-1316730000000000.0,1590000000000.0,0.0,-3160000000000.0,-6357979998856808.0,8620409999999980.0,-869041800000000.0
20745,2018,5755537.0,110772.0,5644765.0,2582026.0,2.960784e+16,1.423835e+16,1.536949e+16,2.794753e+16,1.890191e+16,1.020136e+16,2.823468e+16,-247098400000000.03,1.06810216e+16,4544671600000000.0,-726760000000000.0,2701160000000000.0,-3380040000000000.0,1210320000000000.0,-1.5369489994355236e+16,1.4238349999889228e+16,-479661600000000.0
20770,2018,2974076.0,907277.0,2066799.0,1644936.0,3370640000000000.0,2.142984e+16,-1.80592e+16,2.637012e+16,2043880000000000.0,1.235674e+16,3907620000000000.0,372262600000000.0,1.16341126e+16,298972600000000.0,1094890000000000.0,-480440000000000.0,-1994080000000000.0,2510650000000000.0,1.80592000020668e+16,2.1429839999092724e+16,722627400000000.0
20788,2018,26504272.0,131321.0,26372951.0,11762957.0,2.2492715e+17,2.149386e+16,2.0343329e+17,4.011557e+16,8.64639e+16,-1788670000000000.0,2.9715176e+17,-7850484400000001.0,1.34505056e+16,345685599999999.0,-2.308966e+16,178910000000000.0,-334480000000000.0,239970000000000.0,-2.0343328997362704e+17,2.149385999986868e+16,-1.52391756e+16
20800,2018,809433.0,0.0,809433.0,337511.0,3250610000000000.0,0.0,3250610000000000.0,4843720000000000.0,1706420000000000.0,113020000000000.0,1.253779e+16,-31008000000000.004,173212000000000.0,1142682000000000.0,-91200000000000.0,229720000000000.0,-72850000000000.0,-151580000000000.0,-3250609999190567.0,0.0,-60192000000000.0
20877,2018,4138007.0,0.0,4138007.0,2645322.0,2.988952e+16,2.078408e+16,9105440000000000.0,1.149055e+16,1.343288e+16,1891700000000000.0,6336040000000000.0,-313935600000000.0,2501104400000000.0,-3472405600000000.0,-923340000000000.0,-45150000000000.0,-32210000000000.0,215880000000000.0,-9105439995861992.0,2.078408e+16,-609404400000000.0
20885,2018,2444289.0,210861.0,2233428.0,7127.0,2460340000000000.0,467230000000000.0,1993110000000000.0,2.198255e+16,300000000000.0,27530000000000.0,1767510000000000.0,165301200000000.0,-293348800000000.0,-1332778800000000.0,486180000000000.0,-861200000000000.0,-6190000000000.0,845290000000000.0,-1993109997766572.0,467229999789139.0,320878800000000.0
20915,2018,13636891.0,506931.0,13129960.0,7861258.0,8.762305e+16,5.558834e+16,3.203471e+16,4.874586e+16,2.641253e+16,1188060000000000.0,5.418995e+16,464542000000000.06,286302000000000.06,6679612000000000.0,1366300000000000.0,5884670000000000.0,-1558890000000000.0,-4362780000000000.0,-3.203470998687004e+16,5.558833999949307e+16,901758000000000.0
20931,2018,12824421.0,0.0,12824421.0,8142335.0,1.3125535e+17,774860000000000.0,1.3048049e+17,-3011140000000000.0,5.988619e+16,-114420000000000.0,1.6214909e+17,-8443991800000001.0,1.62768582e+16,3743458199999999.0,-2.483527e+16,-4090000000000.0,-21980000000000.0,-9920000000000.0,-1.3048048998717558e+17,774860000000000.0,-1.63912782e+16
20958,2018,30115408.0,352091.0,29763317.0,29378.0,5.589136e+16,3.8474108e+17,-3.2884972e+17,2.4526272e+17,0.0,2.6698e+17,2.391943e+16,351101000000000.0,2.66298451e+17,3483201000000000.0,1032650000000000.0,7793140000000000.0,-3328830000000000.0,-4557180000000000.0,3.288497200297633e+17,3.8474107999964794e+17,681549000000000.0
20966,2018,3224044.0,0.0,3224044.0,1486794.0,1.899002e+16,0.0,1.899002e+16,1.325042e+16,1.145064e+16,-6080800000000000.0,1.370837e+16,-666529200000000.0,-4786949200000000.0,1872790800000000.0,-1960380000000000.0,1272660000000000.0,1324310000000000.0,-2524540000000000.0,-1.8990019996775956e+16,0.0,-1293850800000000.0
20982,2018,8875258.0,61521.0,8813737.0,1274156.0,3.523071e+16,2668590000000000.0,3.256212e+16,5.352187e+16,7139330000000000.0,1013470000000000.0,1.229142e+16,-481484200000000.06,1948115800000000.0,5640375800000000.0,-1416130000000000.0,2036580000000000.0,-7816250000000000.0,6502580000000000.0,-3.2562119991186264e+16,2668589999938479.0,-934645800000000.0
20990,2018,13031194.0,1940014.0,11091180.0,7032072.0,9.494079e+16,2.1056092e+17,-1.1562013e+17,3.537115e+16,3.209425e+16,1.593951e+16,6.488473e+16,-1925535600000000.2,1.96773144e+16,-241335600000000.25,-5663340000000000.0,1983040000000000.0,-859300000000000.0,-196220000000000.0,1.1562013001109118e+17,2.1056091999806e+17,-3737804400000000.0
2100,2018,214940.0,10097.0,204843.0,113262.0,1908380000000000.0,7.002273e+16,-6.811435e+16,241020000000000.0,1334880000000000.0,-1.264782e+16,2474890000000000.0,-66249000000000.01,-1.2519219e+16,294991000000000.0,-194850000000000.0,38660000000000.0,-578000000000000.0,307830000000000.0,6.811435000020484e+16,7.00227299999899e+16,-128601000000000.0
21008,2018,2972760.0,0.0,2972760.0,753816.0,2.934077e+16,1.733781e+16,1.200296e+16,386830000000000.0,1.144291e+16,497020000000000.0,2156250000000000.0,-1170477200000000.0,2769122800000000.0,-1298367200000000.0,-3442580000000000.0,3046710000000000.0,60120000000000.0,-2380650000000000.0,-1.200295999702724e+16,1.733781e+16,-2272102800000000.0
21016,2018,4102463.0,0.0,4102463.0,1550627.0,1.511054e+16,5.966458e+16,-4.455404e+16,2.591409e+16,1.2891e+16,5978420000000000.0,3.619377e+16,-404011800000000.0,6762678200000000.0,7232988200000000.0,-1188270000000000.0,-24160000000000.0,-2400000000000.0,106060000000000.0,4.455404000410246e+16,5.966458e+16,-784258200000000.0
21032,2018,4259498.0,0.0,4259498.0,1027938.0,2.82257e+16,1925220000000000.0,2.630048e+16,1.436928e+16,9567140000000000.0,1343120000000000.0,2.867298e+16,-467795800000000.06,2251194200000000.0,4068444200000000.0,-1375870000000000.0,101840000000000.0,87510000000000.0,-204780000000000.0,-2.6300479995740504e+16,1925220000000000.0,-908074200000000.0
21040,2018,3588425.0,0.0,3588425.0,508238.0,1.813907e+16,4.208695e+16,-2.394788e+16,1.774518e+16,3661680000000000.0,1761470000000000.0,4897670000000000.0,-431222000000000.0,2598548000000000.0,1334098000000000.0,-1268300000000000.0,27780000000000.0,-53950000000000.0,45540000000000.0,2.3947880003588424e+16,4.208695e+16,-837078000000000.0
21067,2018,1835807.0,816905.0,1018902.0,936984.0,1.64877e+16,1621430000000000.0,1.486627e+16,1870370000000000.0,1.377659e+16,1280360000000000.0,3599600000000000.0,-473229000000000.06,2198981000000000.0,-1065169000000000.0,-1391850000000000.0,4043400000000000.0,-4911110000000000.0,1362280000000000.0,-1.4866269998981098e+16,1621429999183095.0,-918621000000000.0
21091,2018,9622087.0,0.0,9622087.0,3651832.0,4.98722e+16,0.0,4.98722e+16,4.634867e+16,2.072546e+16,0.0,4.949361e+16,-511006400000000.06,991953600000000.0,5309913600000000.0,-1502960000000000.0,805920000000000.0,-1907400000000000.0,-1056780000000000.0,-4.987219999037791e+16,0.0,-991953600000000.0
21121,2018,25703769.0,10572.0,25693197.0,18712413.0,1.9416256e+17,3.15958e+18,-2.96541744e+18,6.287513e+16,9.881074e+16,-2670000000000000.0,1.9831212e+17,2093431000000000.2,-6733719000000000.0,4986851000000000.0,6157150000000000.0,3060960000000000.0,-993220000000000.0,-1303320000000000.0,2.965417440025693e+18,3.159579999999989e+18,4063719000000000.0
21130,2018,1087083.0,0.0,1087083.0,848848.0,4865920000000000.0,0.0,4865920000000000.0,6004910000000000.0,3281460000000000.0,-6709770000000000.0,5452460000000000.0,-9996000000000.0,-6690366000000000.0,789384000000000.0,-29400000000000.0,176420000000000.0,-4580000000000.0,-204140000000000.0,-4865919998912917.0,0.0,-19404000000000.0
21148,2018,2621039.0,49979755.0,-47358716.0,1787860.0,1.417265e+16,4538060000000000.0,9634590000000000.0,1.203774e+16,4535830000000000.0,1650320000000000.0,1.681254e+16,28920400000000.004,1594180400000000.0,1957320400000000.0,85060000000000.0,49940000000000.0,-3560000000000.0,-86580000000000.0,-9634590047358716.0,4538059950020245.0,56139600000000.0
21156,2018,1688946.0,14971745.0,-13282799.0,834626.0,1.065607e+16,1771760000000000.0,8884310000000000.0,6233390000000000.0,8355510000000000.0,15000000000000.0,1.732496e+16,-130243800000000.02,267826200000000.0,804506200000000.0,-383070000000000.0,5.17085e+16,-2.1962712e+17,2.0035049e+17,-8884310013282799.0,1771759985028255.0,-252826200000000.0
21180,2018,347192.0,0.0,347192.0,85601.0,1218350000000000.0,1444910000000000.0,-226560000000000.0,2253570000000000.0,653750000000000.0,-11600000000000.0,1113080000000000.0,12049600000000.0,-34990400000000.0,-707130400000000.0,35440000000000.0,1178360000000000.0,722360000000000.0,-1925560000000000.0,226560000347192.0,1444910000000000.0,23390400000000.0
